,polarity_score,"('polarity_score', 0)","('polarity_score', 1)","('polarity_score', 2)","('polarity_score', 3)","('polarity_score', 4)","('polarity_score', 5)","('polarity_score', 6)","('polarity_score', 7)","('polarity_score', 8)","('polarity_score', 9)","('polarity_score', 10)","('polarity_score', 11)","('polarity_score', 12)","('polarity_score', 13)","('polarity_score', 14)","('polarity_score', 15)","('polarity_score', 16)","('polarity_score', 17)","('polarity_score', 18)","('polarity_score', 19)","('polarity_score', 20)","('polarity_score', 21)","('polarity_score', 22)","('polarity_score', 23)"
2019-09-20,0.2373339416058394,0.15189166666666667,0.4214833333333334,0.4294272727272727,0.38072000000000006,0.29364285714285715,0.46314285714285713,0.16556666666666667,0.3854571428571429,,0.1447,0.8446,0.1518,0.2959090909090909,0.3943578947368421,0.19255624999999996,0.35112142857142853,0.3065333333333334,0.28484545454545457,0.10467346938775507,0.0798433962264151,0.1931025,0.2560967213114755,0.14745000000000003,0.28730540540540545
2019-09-21,0.31449856115107916,0.085025,0.42780000000000007,0.19212272727272725,0.18128181818181818,0.52482,0.01498333333333333,0.5773333333333334,0.38432,0.4421,0.296925,0.5608,0.1384,0.186,0.6765,0.32543999999999995,0.5800333333333333,0.384875,0.57165,0.44964000000000004,0.46648333333333336,0.285775,0.37231250000000005,0.5406,0.2698
2019-09-22,0.3057139705882351,0.4433666666666667,0.3653277777777778,0.034816666666666676,0.04324285714285714,0.1778142857142857,0.21046666666666666,0.2476,0.5837333333333333,0.21323999999999996,,,0.5963,0.2857222222222222,0.2823833333333334,0.449175,0.5483,0.46423749999999997,0.34129999999999994,-0.05793333333333336,0.73885,0.18728,0.3920857142857143,0.20206363636363633,0.39396000000000003
2019-09-23,0.2582825757575759,0.35351428571428567,0.39866923076923083,0.17679166666666668,0.22854615384615387,0.5067857142857143,0.43575,-0.1696333333333333,0.2061666666666667,0.8366,-0.07153333333333332,-0.04594285714285713,0.2752,0.19205999999999998,0.07882,0.3511947368421053,0.3371047619047619,0.21461562499999998,0.22636976744186055,0.2930758620689656,0.3575627906976744,0.3220318181818182,0.27283571428571435,0.20290952380952382,0.09669642857142859
2019-09-24,0.266352097130243,0.16136666666666663,0.43224999999999997,0.1924090909090909,0.30897777777777774,0.21585714285714283,0.50598,0.549425,0.39192,0.38425,0.31603333333333333,0.33165,0.4828,0.29616666666666663,0.3137125,0.27375499999999997,0.44982857142857136,0.2910303571428572,0.254559375,0.2523823529411765,0.17718095238095244,0.16477714285714284,0.31545714285714277,0.16041052631578945,0.1859666666666667
2019-09-25,0.2786314634146345,0.06898999999999998,0.27583636363636366,0.5399777777777779,0.36179166666666673,0.14140833333333333,0.14844,0.50036,0.33613333333333334,0.74515,0.03899999999999998,0.6595000000000001,0.07376666666666667,0.14155,0.22446000000000002,0.34031875,0.2998888888888889,0.33619999999999994,0.28361627906976744,0.249202,0.26054285714285713,0.27939230769230766,0.28902916666666667,0.34842105263157896,0.14185769230769227
2019-09-26,0.27723263157894734,0.3028944444444444,0.4806538461538461,0.29582857142857144,0.5281125,-0.13913999999999999,0.24991818181818184,0.30715000000000003,0.36716,0.7555000000000001,0.11448333333333333,0.23596666666666666,0.67766,0.36716000000000004,0.3835777777777778,0.18682727272727273,0.291225925925926,0.3327860465116279,0.20473255813953486,0.3058199999999999,0.273528125,0.1702875,0.30651739130434785,0.18734642857142858,0.21042608695652176
2019-09-27,0.28945780487804873,0.30017272727272726,0.19229999999999997,0.42330769230769233,0.40201428571428577,0.41428000000000004,0.2576,0.237375,0.8756,0.21005,0.6121666666666666,0.6769333333333334,-0.1278,,0.43039999999999995,0.40728,0.4181555555555556,0.39890499999999995,0.26165,0.09997199999999998,0.19499795918367346,0.30999285714285724,0.26180200000000003,0.45042424242424245,0.24833125
2019-09-28,0.3067827956989245,0.317425,-0.0573,0.5645249999999999,0.07805000000000001,0.44928181818181817,0.2834,0.6834,0.31111666666666665,0.3309666666666667,0.6807,,0.9307,,,0.015849999999999975,0.37614285714285717,0.008137499999999992,0.031525,0.40711250000000004,0.40426,0.6808000000000001,0.23258,0.5315,-0.08679999999999999
2019-09-29,0.3431611111111111,-0.026400000000000007,0.34883333333333333,0.7097,,,0.65735,0.6023499999999999,,0.14208333333333334,0.8371500000000001,,,0.0009,0.7044,0.87605,-0.23313333333333333,0.8697,,,,,,,
